year,month,region,total_survey_items,meat,dairy_eggs,fruit_vegetables,bread_cereal,other_foods,household_operations,health_personal_care,gasoline_diesel,cigarettes,home_heating_fuel,data_note,footnotes,data_source,region_code,geographic_boundary
2019,10,Mayo,123.1,133.5,122.4,131.6,128.5,133.5,139.7,127.5,100.3,115.3,111.3,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.MO,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.MO'>View boundary on map</a>
2019,10,Old Crow,119.3,98.8,121.3,139.6,127.1,127.2,142.2,128.6,105.4,98.7,103.1,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.OC,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.OC'>View boundary on map</a>
2019,10,Teslin,115.4,106.3,111.4,125.5,126.5,124.5,124.2,133.5,100.8,106.6,105.6,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.TE,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.TE'>View boundary on map</a>
2019,10,Mayo,,,,,,,,,,,,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.MO,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.MO'>View boundary on map</a>
2019,10,Mayo,121,106.4,118.6,138.3,117.5,133.8,131.7,133.2,110.7,106.9,105.2,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.MO,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.MO'>View boundary on map</a>
2019,7,Carmacks,116.6,110.1,114.6,127.4,119.3,123.6,133.6,119.2,107,107,104,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.CM,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.CM'>View boundary on map</a>
2019,7,Dawson,122.7,109.7,125.3,121.7,130.6,139,139.1,144.7,112.3,101.6,107.9,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.DW,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.DW'>View boundary on map</a>
2019,7,Faro,120.4,115.5,119.3,121.4,128.6,136.3,139.3,129.8,110.3,101.9,101.6,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.FO,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.FO'>View boundary on map</a>
2019,7,Haines Junction,121.9,113.1,127.3,116.1,151.9,140.5,133.9,144.1,104.2,,99.9,Between October 2011 and April 2016 there was no general store operating in Haines Junction.,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.HJ,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.HJ'>View boundary on map</a>
2019,7,Mayo,123.7,127,117.8,137,129.7,134.1,141.9,128.8,105,114.6,108.5,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.MO,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.MO'>View boundary on map</a>
2019,7,Old Crow,120,103.5,116.2,143.1,126.4,130.6,138.2,132.3,106.2,98.9,99.9,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.OC,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.OC'>View boundary on map</a>
2019,7,Teslin,114.8,110.5,112.4,121,123.7,124.7,130.4,128.1,100,105.1,102.4,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.TE,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.TE'>View boundary on map</a>
2019,7,Mayo,194.5,124.3,171.8,229.4,184.7,205.7,275.1,164.9,,175,,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.MO,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.MO'>View boundary on map</a>
2019,7,Mayo,119.7,99.3,123.3,132.3,116.7,135.1,139.3,128,109.3,108.4,102,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.MO,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.MO'>View boundary on map</a>
2019,4,Carmacks,117,106.6,116.2,140.9,115.3,119.8,128.2,116.3,107.5,106,104.4,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.CM,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.CM'>View boundary on map</a>
2019,4,Dawson,123.5,113,123.9,126,138.3,134.2,131.8,144.9,116.7,100.1,107.1,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.DW,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.DW'>View boundary on map</a>
2019,4,Faro,120.9,112.6,116.5,127.3,144.1,133.3,136.6,129.8,108.5,102.3,104.5,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.FO,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.FO'>View boundary on map</a>
2019,4,Haines Junction,121.3,115.1,129.5,115.2,150.3,144.2,126.8,135.7,102.9,,102.1,Between October 2011 and April 2016 there was no general store operating in Haines Junction.,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.HJ,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.HJ'>View boundary on map</a>
2019,4,Mayo,122.2,122.2,112.5,132.6,137.5,130.9,136.4,132.2,107.5,105,110.2,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.MO,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.MO'>View boundary on map</a>
2019,4,Old Crow,119.5,109.8,121,135.5,122.6,133.9,123.2,132.3,104.2,102,104.4,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.OC,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.OC'>View boundary on map</a>
2019,4,Teslin,115.5,111.1,117.3,120.7,117.2,123.9,132,129.9,101.5,108.7,103.7,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.TE,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.TE'>View boundary on map</a>
2019,4,Mayo,202.2,133.1,180.5,229.2,198.7,218.3,288.1,172.3,,174.7,,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.MO,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.MO'>View boundary on map</a>
