census_year,geo_name,category,subcategory,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Alaska Highway North Region,Total population aged 25 to 64 years by highest certificate; diploma or degree,,High school diploma or equivalent,85,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 25 to 64 years by highest certificate; diploma or degree,,Postsecondary certificate; diploma or degree,350,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 25 to 64 years by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,Apprenticeship or trades certificate or diploma,70,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 25 to 64 years by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,College; CEGEP or other non-university certificate or diploma,135,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 25 to 64 years by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,University certificate or diploma below bachelor level,20,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 25 to 64 years by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,University certificate; diploma or degree at bachelor level or above,120,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 25 to 64 years by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,Bachelor's degree,80,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 25 to 64 years by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,University certificate; diploma or degree above bachelor level,40,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,,,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,715,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,No postsecondary certificate; diploma or degree,280,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Education,40,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Visual and performing arts; and communications technologies,10,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Humanities,25,,,,,,,,YBS042039049018
