census_year,geo_name,category,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2021,Carcross 4,,Total - Occupied private dwellings by structural type of dwelling - 100% data,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2021,Carcross 4,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2021,Carcross 4,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2021,Carcross 4,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2021,Carcross 4,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2021,Carcross 4,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2021,Carcross 4,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2021,Carcross 4,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2021,Carcross 4,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote4'>4</a>,6001008
2021,Carcross 4,,Total - Private households by household size - 100% data,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2021,Carcross 4,Total - Private households by household size - 100% data,1 person,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2021,Carcross 4,Total - Private households by household size - 100% data,2 persons,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2021,Carcross 4,Total - Private households by household size - 100% data,3 persons,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2021,Carcross 4,Total - Private households by household size - 100% data,4 persons,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2021,Carcross 4,Total - Private households by household size - 100% data,5 or more persons,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2021,Carcross 4,,Number of persons in private households,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2021,Carcross 4,,Average household size,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2021,Carmacks,,Total - Occupied private dwellings by structural type of dwelling - 100% data,265,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2021,Carmacks,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,205,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2021,Carmacks,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,10,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2021,Carmacks,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,5,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2021,Carmacks,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,15,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2021,Carmacks,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2021,Carmacks,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2021,Carmacks,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2021,Carmacks,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,20,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote4'>4</a>,6001012
2021,Carmacks,,Total - Private households by household size - 100% data,260,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2021,Carmacks,Total - Private households by household size - 100% data,1 person,110,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2021,Carmacks,Total - Private households by household size - 100% data,2 persons,70,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2021,Carmacks,Total - Private households by household size - 100% data,3 persons,35,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2021,Carmacks,Total - Private households by household size - 100% data,4 persons,25,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2021,Carmacks,Total - Private households by household size - 100% data,5 or more persons,25,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2021,Carmacks,,Number of persons in private households,575,290,285,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2021,Carmacks,,Average household size,2.2,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2021,Champagne Landing 10,,Total - Occupied private dwellings by structural type of dwelling - 100% data,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2021,Champagne Landing 10,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2021,Champagne Landing 10,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2021,Champagne Landing 10,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2021,Champagne Landing 10,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2021,Champagne Landing 10,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2021,Champagne Landing 10,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2021,Champagne Landing 10,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2021,Champagne Landing 10,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote4'>4</a>,6001038
2021,Champagne Landing 10,,Total - Private households by household size - 100% data,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2021,Champagne Landing 10,Total - Private households by household size - 100% data,1 person,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2021,Champagne Landing 10,Total - Private households by household size - 100% data,2 persons,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2021,Champagne Landing 10,Total - Private households by household size - 100% data,3 persons,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2021,Champagne Landing 10,Total - Private households by household size - 100% data,4 persons,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2021,Champagne Landing 10,Total - Private households by household size - 100% data,5 or more persons,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2021,Champagne Landing 10,,Number of persons in private households,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2021,Champagne Landing 10,,Average household size,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2021,Dawson,,Total - Occupied private dwellings by structural type of dwelling - 100% data,770,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001029'>View boundary on map</a>,,6001029
2021,Dawson,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,555,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001029'>View boundary on map</a>,,6001029
2021,Dawson,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,70,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001029'>View boundary on map</a>,,6001029
2021,Dawson,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,5,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001029'>View boundary on map</a>,,6001029
2021,Dawson,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,10,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001029'>View boundary on map</a>,,6001029
2021,Dawson,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,90,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001029'>View boundary on map</a>,,6001029
2021,Dawson,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001029'>View boundary on map</a>,,6001029
2021,Dawson,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,20,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001029'>View boundary on map</a>,,6001029
2021,Dawson,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,20,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001029'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote4'>4</a>,6001029
